"auto_id","hisco_45_id","hisco_3_id","hisco_2_id","hisco_1_id","label","description","country_code","preferred"
"35038","10","1","1","0","Chemist, General","Conducts chemical experiments, tests and analyses to investigate chemical phenomena, to test, develop or improve materials and products and to control or develop industrial processes.","","0"
"35039","20","1","1","0","Organic Chemist","Conducts chemical experiments, tests and analyses on substances of which main element is carbon, to investigate chemical phenomena, to test, develop or improve materials and products or to control or develop industrial processes.","","0"
"35040","30","1","1","0","Inorganic Chemist","Conducts chemical experiments, tests and analyses on substances free or relatively free of carbon to investigate chemical phenomena, to test, develop or improve materials and products, or to control or develop industrial processes.","","0"
"35041","40","1","1","0","Physical Chemist","Conducts research into relationships between chemical and physical properties of substances to increase knowledge of physical aspects of chemical phenomena or to develop or improve materials, products or industrial processes.","","0"
"35042","50","1","1","0","Analytical Chemist","Carries out chemical tests and analyses of substances and develops and improves analytical methodology and techniques.","","0"
"35043","90","1","1","0","Other Chemists","This group includes chemists not elsewhere classified, for example those who specialise in the development and technical control of the manufacture of pharmaceutical products. Pharmacologist is classified in 0-52.70 and Pharmacist in 0-67.10.","","0"
"35044","10","2","1","0","Physicist, General","Conducts research into physical phenomena to increase scientific knowledge and to develop and improve materials, products and industrial and other processes.","","0"
"35045","20","2","1","0","Mechanics Physicist","Conducts research in the field of mechanics to investigate physical phenomena or to develop or improve materials, products or industrial and other processes.","","0"
"35046","30","2","1","0","Heat Physicist","Conducts research into nature and effects of heat to increase scientific knowledge or to develop or improve materials, products or industrial and other processes.","","0"
"35047","40","2","1","0","Light Physicist","Conducts research into nature and effects of light to increase scientific knowledge or to develop or improve materials, products or industrial and other processes.","","0"
"35048","50","2","1","0","Sound Physicist","Conducts research into nature and effects of sound to increase scientific knowledge or to develop or improve materials, products or industrial and other processes.","","0"
"35049","60","2","1","0","Electricity and Magnetism Physicist","Conducts research into nature and properties of electricity and magnetism to increase scientific knowledge or to develop or improve materials, products or industrial and other processes.","","0"
"35050","70","2","1","0","Electronics Physicist","Conducts research into nature and behaviour of electrons to increase scientific knowledge or to develop or improve materials, products or industrial or other processes.","","0"
"35051","80","2","1","0","Nuclear Physicist","Conducts research into structure and characteristics of atoms, molecules and nuclei to increase scientific knowledge or to discover practical applications of atomic, molecular and nuclear physics.","","0"
"35052","90","2","1","0","Other Physicists","This group includes physicists not elsewhere classified, for example those who conduct research into structure and properties of matter in solid state; or specialise in pure research and formulate theories based on analysis of established data to explain relationships between observed physical phenomena and to explain previously unobserved phenomena, or predict results of experiments designed to detect and measure them.","","0"
"35053","20","3","1","0","Geophysical Scientist","Conducts research into physical nature of earth, including its atmosphere and hydrosphere, to increase scientific knowledge and to develop practical applications in such fields as radio communications, water conservation, volcanology and mineral exploration.","","0"
"35054","30","3","1","0","Geological Scientist","Conducts research into nature and history of earth's crust to increase scientific knowledge and to develop practical applications in such fields as mineral exploitation and civil engineering.","","0"
"35055","40","3","1","0","Meteorological Scientist","Conducts research into physical nature and properties of the earth's atmosphere and the forces affecting it to increase scientific knowledge and to develop practical applications such as weather forecasts.","","0"
"35056","50","3","1","0","Astronomical Scientist","Observes and interprets celestial phenomena to increase scientific knowledge and to develop practical applications in such fields as navigation and space exploration.","","0"
"35057","90","3","1","0","Other Physical Scientists","This group includes other physical scientists not elsewhere classified, for example those who specialise in examining, analysing and classifying minerals (including gems and precious stones) or advising on the likely commercial yield from mineral deposits containing gems and precious stones.","","0"
"35058","0","4","1","0","Physical Science Technician, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 0-14.","","0"
"35059","20","4","1","0","Chemistry Technician","Performs auxiliary technical tasks, normally under direction and supervision of chemist, in connection with pure research into chemical phenomena or applied chemical research and development work.","","0"
"35060","30","4","1","0","Physics Technician","Performs auxiliary technical tasks, normally under direction of physicist, in connection with pure research into physical phenomena or applied physics research and development work.","","0"
"35061","90","4","1","0","Other Physical Science Technicians","This group includes physical science technicians not elsewhere classified, for example those who perform auxiliary technical tasks in connection with research and development work conducted by geological, geophysical meteorological and astronomic scientists.","","0"
"35062","0","0","2","0","Engineers, Specialisation Unknown","May perform any (but not all) of the occupational activities listed in unit groups 0-22 to 0-29.","","0"
"35063","20","1","2","0","Building Architect","Designs buildings and exercises general supervision over their construction. Building construction engineer is classified in 0-22.20.","","0"
"35064","30","1","2","0","Town Planner","Plans layout and co-ordinates development of urban areas.","","0"
"35065","40","1","2","0","Landscape Architect","Plans and designs aesthetic layout of land areas for such projects as parks and other recreational facilities, roads, commercial, industrial and residential sites and public buildings.","","0"
"35066","10","2","2","0","Civil Engineer, General","Carries out research, designs and advises on structures such as bridges, dams, docks, roads, airports, railways, waste disposal and flood control systems and industrial and other large buildings, and plans, organises and supervises their construction, maintenance and repair.","","0"
"35067","20","2","2","0","Building Construction Engineer","Designs structures of large buildings and plans, organises and supervises their erection, maintenance and repair.","","0"
"35068","30","2","2","0","Highway and Street Construction Engineer","Designs highways and streets and plans, organises and supervises their construction, maintenance and repair.","","0"
"35069","35","2","2","0","Aerodrome Construction Engineer","Designs airports and landing strips and plans, organises and supervises their construction, maintenance and repair.","","0"
"35070","40","2","2","0","Railway Construction Engineer","Designs railroads, terminals and other railway structures and plans, organises and supervises their construction, maintenance and repair.","","0"
"35071","45","2","2","0","Bridge Construction Engineer","Designs bridges and plans, organises and supervises their construction, maintenance and repair.","","0"
"35072","50","2","2","0","Sanitary Engineer","Designs engineering structures and equipment related to public health and hygiene, such as are required for water-supply and waste-disposal systems, and plans, organises and supervises their construction, operation, maintenance and repair.","","0"
"35073","55","2","2","0","Hydraulics Engineer","Designs hydro-power, water supply, irrigation, inland waterways and related projects and plans, organises and supervises their construction, maintenance and repair.","","0"
"35074","60","2","2","0","Soil Mechanics Engineer","Examines soils and ascertains their effect on construction work and suitability as building materials.","","0"
"35075","90","2","2","0","Other Civil Engineers","This group includes civil engineers not elsewhere classified, for example those who perform tasks similar to those of Civil engineer, general (0-22.10) but specialise in the design, construction and maintenance of tunnels, wharves, docks and harbour breakwaters, lighthouses, chimney stacks, towers and pylons; or in the dredging of harbours and ship channels.","","0"
"35076","5","3","2","0","Electrical Engineer, General","Carries out research on electrical engineering problems, designs and advises on electrical systems and equipment, and plans and supervises their development, construction, installation, operation, maintenance and repair.","","0"
"35077","10","3","2","0","Electronics Engineer, General","Carries out research on electronics engineering problems, designs and advises on electronic devices and equipment and plans and supervises their development, construction, installation, operation, maintenance and repair.","","0"
"35078","20","3","2","0","Power Generation Engineer","Studies, designs and advises on electricity generating systems and plant and plans and supervises their construction, operation, maintenance and repair.","","0"
"35079","30","3","2","0","Power Distribution and Transmission Engineer","Studies, designs and advises on systems and equipment for transmission and distribution of electric power and plans and supervises their development, construction, maintenance and repair.","","0"
"35080","40","3","2","0","Telecommunications Engineer","Studies, designs and advises on telecommunication systems and equipment and plans and supervises their development, construction, installation, operation, maintenance and repair.","","0"
"35081","90","3","2","0","Other Electrical and Electronics Engineers","This group includes electrical and electronics engineers not elsewhere classified, for example those who perform tasks similar to those of Electrical engineer, general (0-23.05) or Electronics engineer, general (0-23.10) but specialise in the design, production, operation or maintenance of particular apparatus or products such as electronic calculating and data-processing equipment; radar, radio or television; signalling and automatic control systems; electric traction equipment; electric motors; domestic electrical appliances; or other electrical or electronic apparatus (excluding power generation, transmission and distribution and telecommunications equipment).","","0"
"35082","10","4","2","0","Mechanical Engineer, General","Carries out research on, designs and advises on mechanically functioning plant and equipment, and plans and supervises their development, manufacture, construction, installation, operation, maintenance and repair.","","0"
"35083","20","4","2","0","Industrial Machinery and Tools Engineer","Studies, designs and advises on machinery and tools for manufacturing, mining, construction, agricultural work, printing and other industrial purposes, and plans and supervises their development, manufacture, installation, operation, maintenance and repair.","","0"
"35084","30","4","2","0","Mechanical Engineer (Motors and Engines, except Marine)","Studies, designs and advises on steam, internal combustion and other non-electric motors and engines as used for propulsion of railway locomotives, road vehicles or aeroplanes, or for driving industrial and other machinery, and plans and supervises their development, manufacture, installation, maintenance and repair. Engineers specialising in electric motors are classified in 0-23.90.","","0"
"35085","40","4","2","0","Marine Engineer","Studies, designs and advises on ships' propulsion systems, power plants, heating and ventilating systems, steering gear, pumps and other mechanical and electrical equipment, and plans and supervises their development, construction, installation, maintenance and repair. A marine engineer who is a member of a ship's crew is classified in unit group 0-43.","","0"
"35086","50","4","2","0","Ship Construction Engineer","Studies, designs and advises on the hulls and superstructures of ships and other vessels, and plans and supervises their development, construction, maintenance and repair.","","0"
"35087","60","4","2","0","Aeronautical Engineer","Studies, designs and advises on airframes, undercarriages and other equipment for aircraft, and plans and supervises their development, construction, maintenance and repair.","","0"
"35088","70","4","2","0","Automotive Engineer","Studies, designs and advises on road vehicle bodies, suspension systems, brakes and other components, and plans and supervises their development and manufacture.","","0"
"35089","80","4","2","0","Heating, Ventilation and Refrigeration Engineer","Studies, designs and advises on heating, ventilation and refrigeration systems and equipment, and plans and supervises their development, manufacture, installation, maintenance and repair.","","0"
"35090","85","4","2","0","Nuclear Power Engineer","Studies, designs and advises on mechanical plant and equipment for the release, control and utilisation of nuclear energy, and plans and supervises their development, manufacture, installation, maintenance and repair.","","0"
"35091","90","4","2","0","Other Mechanical Engineers","This group includes mechanical engineers not elsewhere classified, for example those who perform tasks similar to those of Mechanical engineer, general (0-24.10) but specialise in the design, production or maintenance of particular apparatus or products such as precision instruments; cameras and projectors; typewriters, desk calculators, cash registers and ticket machines; duplicating and copying machines; mechanically functioning medical equipment; or special space vehicles and mechanical equipment for space exploration and travel.","","0"
"35092","10","5","2","0","Chemical Engineer, General","Carries out research on chemical engineering problems and develops and advises on processes for producing on a commercial scale the chemical or physical transformation of substances, as in the manufacture of chemicals, petroleum derivatives, metals, food products and synthetic materials, designs appropriate manufacturing plant and plans and supervises its construction, operation, maintenance and repair.","","0"
"35093","20","5","2","0","Chemical Engineer (Petroleum)","Studies, develops and advises on processes for the refining of crude oil, designs appropriate plant and plans and supervises its construction, operation, maintenance and repair.","","0"
"35094","90","5","2","0","Other Chemical Engineers","This group includes chemical engineers not elsewhere classified, for example those who perform tasks similar to those of Chemical engineer, general (0-25.10) but specialise in the development and efficient utilisation of fuels; the design, construction, operation and maintenance of plant for the physical and chemical transformation of matter for the manufacture of a particular type of commodity such as antibiotics, plastics, explosives, rubber or pigments, or of plant for production and distribution of fuel gas for industrial, domestic and other purposes.","","0"
"35095","20","6","2","0","Extractive Metallurgist","Studies, develops, advises on and controls the application of processes for the extraction of metals from their ores.","","0"
"35096","30","6","2","0","Physical Metallurgist","Studies properties of metals and alloys, develops new alloys and advises on and supervises technical aspects of metal and alloy manufacture and processing.","","0"
"35097","90","6","2","0","Other Metallurgists","This group includes metallurgists not elsewhere classified, for example those who specialise in metallurgical problems of radioactive materials.","","0"
"35098","10","7","2","0","Mining Engineer, General","Carries out research on mining engineering problems, advises on the extraction of metallic and solid nonmetallic minerals from the earth, supervises mineral prospecting and plans, organises and supervises mineral mining operations and preparation of minerals for distribution or processing.","","0"
"35099","20","7","2","0","Coal-Mining Engineer","Studies and advises on coal-mining engineering problems and plans, organises and supervises coal-mining operations and preparation of coal for distribution.","","0"
"35100","30","7","2","0","Metal-Mining Engineer","Studies and advises on metal-mining engineering problems and plans, organises and supervises metal-mining operations and preparation of metallic ores for distribution or processing. Engineers who specialise in the extraction of minerals from alluvial deposits by sluicing or dredging are classified in 0-27.90.","","0"
"35101","40","7","2","0","Petroleum and Natural Gas Engineer","Studies and advises on petroleum and natural gas extraction engineering problems, and plans, organises and supervises the extraction, storage, intial treatment and transportation of petroleum and natural gas.","","0"
"35102","90","7","2","0","Other Mining Engineers","This group includes mining engineers not elsewhere classified, for example those who perform tasks similar to those of Mining engineer, general (0-27.10) but specialise in mining or quarrying solid minerals (other than coal and metallic minerals) such as stone, marble, clay, salt, gravel or diamonds; extracting subsurface water or sulphur and other solid minerals by drilling boreholes; or extracting tin, gold, diamonds or other solid minerals from alluvial deposits by sluicing and dredging.","","0"
"35103","10","8","2","0","Industrial Efficiency Engineer, General","Studies and advises on the organisation of production processes and commercial and administrative procedures, plans and supervises time and motion studies and makes recommendations to promote efficiency and supervises their implementation.","","0"
"35104","20","8","2","0","Methods Engineer","Analyses industrial, commercial and other projects and administrative procedures, makes recommendations regarding organisation, methods of work and sequence of operations and supervises their implementation.","","0"
"35105","30","8","2","0","Time and Motion Study Engineer","Studies, develops and advises on work measurement procedures, plans and supervises time and motion studies, makes recommendations to promote efficiency and supervises their implementation.","","0"
"35106","90","8","2","0","Other Industrial Engineers","This group includes industrial engineers not elsewhere classified, for example those who specialise in the prevention of industrial accidents and diseases by identifying potential hazards and developing and introducing safety procedures and devices, and those who specialise in the efficient layout of industrial plant or commercial establishments.","","0"
"35107","20","9","2","0","Ceramics and Glass Technologist","Carries out research and advises on, designs, develops and controls processes and plant for the manufacture of bricks, pottery and glassware.","","0"
"35108","30","9","2","0","Agricultural Engineer","Studies and advises on the application of engineering technology to agricultural problems, designs agricultural machinery, structures and equipment and plans and supervises their manufacture, construction and installation. Engineers specialising in civil, mechanical or other particular types of engineering problems affecting the agricultural industry are classified elsewhere in minor group 0-2/0-3.","","0"
"35109","40","9","2","0","Food and Drink Technologist","Carries out research and advises on, designs, develops and controls processes and plant for the manufacture and processing of foods and beverages.","","0"
"35110","50","9","2","0","Traffic Planner","Studies, plans and advises on the routing and control of road traffic to promote safety and minimise congestion.","","0"
"35111","90","9","2","0","Other Engineers","This group includes engineers not elsewhere classified, for example those who study, design, develop, control and advise on processes and plant for the manufacture or processing of textiles, leather products, wood or paper.","","0"
"35112","10","0","3","0","Surveyor, General","Surveys earth's surface, natural topography and manmade structures, and underground areas to delineate features and determine exact locations and measurements for such purposes as mapmaking, construction work and mining.","","0"
"35113","20","0","3","0","Land Surveyor","Surveys land surfaces to determine boundaries and exact locations, delineate topographic features and man-made structures and otherwise measure land areas for such purposes as mapmaking and construction work.","","0"
"35114","30","0","3","0","Mine Surveyor","Surveys mines and delineates surface and underground features to control direction and extent of mining.","","0"
"35115","40","0","3","0","Hydrographic Surveyor","Surveys sea, river and lake beds to delineate underwater topographic features for such purposes as chart making, determining navigable channels and planning construction and repair of harbours, piers, breakwaters and other marine structures.","","0"
"35116","50","0","3","0","Photogrammetrist","Analyses photographs and survey data to prepare and revise topographic maps and charts.","","0"
"35117","90","0","3","0","Other Surveyors","This group includes surveyors not elsewhere classified, for example those who specialise in planning and constructing aerial photographic surveys.","","0"
"35118","10","1","3","0","Draughtsman, General","Prepares accurate working plans and detailed drawings for engineering, construction, manufacturing or other projects, based on designer's sketches and specifications, and prepares charts and working drawings for other purposes.","","0"
"35119","20","1","3","0","Mechanical Draughtsman","Prepares engineering working drawings from designer's sketches and specifications for manufacture of machines, mechanical devices and related products.","","0"
"35120","30","1","3","0","Electrical Draughtsman","Prepares working drawings from designer's sketches and specifications for manufacture and installation of electrical and electronic machinery and equipment.","","0"
"35121","40","1","3","0","Civil Engineering Draughtsman","Prepares working drawings from designer's sketches and specifications for use in civil engineering projects.","","0"
"35122","50","1","3","0","Architectural Draughtsman","Prepares working drawings from architect's sketches and specifications for construction of buildings.","","0"
"35123","60","1","3","0","Cartographical Draughtsman","Prepares maps and charts from survey and other data.","","0"
"35124","70","1","3","0","Technical Illustrator","Draws technical illustrations for brochures, reference works and technical manuals dealing with assembly, installation, operation or use, maintenance and repair of machinery and other equipment.","","0"
"35125","80","1","3","0","Lithographic Artist","Sketches designs in black and white or colour for preparation of lithographic stones, photo-engraving and other printing processes.","","0"
"35126","90","1","3","0","Other Draughtsmen","This group includes draughtsmen not elsewhere classified, for example those who specialise in preparing working drawings for the installation of heating and ventilating systems or preparing maps, diagrams, profiles and cross-sections to show geological stratigraphy and location of mineral deposits.","","0"
"35127","0","2","3","0","Technician, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit groups 0-14 and 0-33 to 0-39.","","0"
"35128","10","3","3","0","Civil Engineering Technician, General","Performs technical tasks, normally under direction and supervision of civil engineer or building architect, contributory to planning and execution of building and civil engineering projects, including new construction, repair and maintenance.","","0"
"35129","20","3","3","0","Quantity Surveyor","Estimates quantities and costs of building materials and labour required for execution of construction projects and prepares bills of quantities.","","0"
"35130","30","3","3","0","Surveyor's Technician","Performs technical tasks under direction and supervision of surveyor contributory to execution of surveys and preparation of survey reports.","","0"
"35131","40","3","3","0","Clerk of Works","Represents building architect on construction site to ensure compliance with design specifications and maintenance of desired standards of materials and workmanship.","","0"
"35132","90","3","3","0","Other Civil Engineering Technicians","This group includes civil engineering technicians not elsewhere classified, for example those who visit different construction sites to make measurements, tests and observations to ensure that work done and materials used conform with specifications, to assist contractor in interpretation of working plans and specifications and arrange deviations from specifications to meet regulations governing construction.","","0"
"35133","5","4","3","0","Electrical Engineering Technician, General","Performs technical tasks, normally under direction and supervision of electrical engineer, contributory to design, development, construction, installation, maintenance and repair of electrical systems and equipment.","","0"
"35134","10","4","3","0","Electronics Engineering Technician, General","Performs technical tasks, normally under direction and supervision of electronics engineer, contributory to design, development, construction, installation, maintenance and repair of electronic devices and equipment.","","0"
"35135","20","4","3","0","Electrical Engineering Technician (High Voltage)","Performs technical tasks, normally under direction and supervision of electrical engineer, contributory to design, development, construction, utilisation, maintenance and repair of high-voltage electrical systems and equipment.","","0"
"35136","30","4","3","0","Telecommunications Technician","Performs technical tasks, normally under direction and supervision of telecommunications engineer, contributory to design, development, construction, installation, operation, maintenance and repair of telecommunications systems and equipment.","","0"
"35137","90","4","3","0","Other Electrical and Electronics Engineering Technicians","This group includes electrical and electronic engineering technicians not elsewhere classified, for example those who perform tasks similar to those of Electrical engineering technician, general (0-34.05) or Electronics engineering technician, general (0-34.10) but specialise in technical tasks contributory to the design, development, construction, maintenance and repair of particular apparatus or products such as electronic calculating and data-processing equipment; radar, radio or television equipment; signalling and automatic control systems; electric traction equipment; electric motors; domestic electrical appliances; or other electrical or electronic apparatus (excluding high-voltage equipment and telecommunications systems).","","0"
"35138","10","5","3","0","Mechanical Engineering Technician, General","Performs technical tasks, normally under direction and supervision of mechanical engineer, contributory to design, development, manufacture, construction, installation, efficient operation, maintenance and repair of mechanically functioning plant and equipment.","","0"
"35139","20","5","3","0","Mechanical Engineering Technician (Motors and Engines)","Performs technical tasks, normally under direction and supervision of mechanical engineer, contributory to design, development, manufacture, installation, maintenance and repair of steam, internal combustion and non-electric motors and engines. Technicians specialising in electric motors are classified in 0-34.90.","","0"
"35140","30","5","3","0","Aeronautical Engineering Technician","Performs technical tasks, normally under direction and supervision of aeronautical engineer, contributory to design, development, construction, maintenance and repair of aircraft.","","0"
"35141","40","5","3","0","Automotive Engineering Technician","Performs technical tasks, normally under direction and supervision of automotive engineer, contributory to design, development and manufacture of road vehicles.","","0"
"35142","50","5","3","0","Heating, Ventilation and Refrigeration Engineering Technician","Performs technical tasks, normally under direction and supervision of heating, ventilation, and refrigeration engineer, contributory to design, development, manufacture, installation, maintenance and repair of systems and equipment for heating, ventilation and refrigeration.","","0"
"35143","90","5","3","0","Other Mechanical Engineering Technicians","This group includes mechanical engineering technicians not elsewhere classified, for example those who perform tasks similar to those of Mechanical engineering technician, general (0-35.10) but specialise in technical tasks contributory to the design, production or maintenance of apparatus or products such as plant and equipment for the release, control and utilisation of nuclear energy; ships' hulls and superstructures; precision instruments; cameras and projectors; typewriters, desk calculators, cash registers and ticket machines; duplicating and copying machines; mechanically functioning medical equipment; or special space vehicles and mechanical equipment for space exploration and travel.","","0"
"35144","10","6","3","0","Chemical Engineering Technical, General","Performs technical tasks, normally under direction and supervision of chemical engineer, contributory to development of processes for the chemical or physical transformation of substances on a commercial scale and to design, construction, operation, maintenance and repair of chemical plant.","","0"
"35145","20","6","3","0","Chemical Engineering Technician (Petroleum)","Performs technical tasks, normally under direction and supervision of chemical engineer (petroleum), contributory to development of processes for refining crude oil and to design, construction, operation, maintenance and repair of refining plant.","","0"
"35146","90","6","3","0","Other Chemical Engineering Technicians","This group includes chemical engineering technicians not elsewhere classified, for example those who perform tasks similar to those of Chemical engineering technician, general (0-36.10) but specialise in technical tasks contributory to development and efficient utilisation of fuels or to design, construction, operation, maintenance and repair of plant for the chemical and physical transformation of matter for the manufacture of a particular type of commodity such as antibiotics, plastics, explosives, rubber or pigments, or of plant for production and distribution of fuel gas for industrial, domestic and other uses.","","0"
"35147","0","7","3","0","Metallurgical Technician, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 0-37.","","0"
"35148","20","7","3","0","Extractive Metallurgy Technician","Performs technical tasks, normally under direction and supervision of extractive metallurgist, contributory to development and control of processes for the extraction of metals from their ores.","","0"
"35149","30","7","3","0","Physical Metallurgy Technician","Performs technical tasks, normally under direction and supervision of physical metallurgist, contributory to research into properties of metals and alloys, development of new alloys and technical supervision of metal and alloy manufacture and processing.","","0"
"35150","90","7","3","0","Other Metallurgical Technicians","This group includes metallurgical technicians not elsewhere classified, for example those who performtechnical tasks similar to those of Extractive and Physical metallurgy technicians (0-37.20 and 0-37.30) to assist metallurgists specialising in radioactive materials.","","0"
"35151","10","8","3","0","Mining Technician, General","Performs technical tasks, normally under direction and supervision of mining engineer, contributory to the extraction of metallic and solid non-metallic minerals from the earth and their preparation for distribution or processing.","","0"
"35152","20","8","3","0","Petroleum and Natural Gas Extraction Technician","Performs technical tasks, normally under direction and supervision of petroleum and natural gas engineer, contributory to the extraction, storage and transportation of petroleum and natural gas.","","0"
"35153","90","8","3","0","Other Mining Technicians","This group includes mining technicians not elsewhere classified, for example those who perform tasks similar to those of Mining technicians, general (0-38.10) but specialise in technical tasks contributory to the extraction from mines and quarries of a particular solid mineral such as coal, stone, clay, salt, gravel or diamonds; or to extraction of subsurface water or sulphur and other solid minerals by drilling boreholes; or to extraction of tin, gold, diamonds or other solid minerals from alluvial deposits by sluicing and dredging.","","0"
"35154","20","9","3","0","Production Engineering Technician","Performs technical tasks, normally under the direction of production methods engineer, to determine for particular products suitable sequences and timings for production operations.","","0"
"35155","30","9","3","0","Time and Motion Study Technician","Performs time and motion studies under direction and supervision of time and motion study engineer.","","0"
"35156","90","9","3","0","Other Engineering Technicians","This group includes engineering technicians not elsewhere classified, for example those who specialise in performing technical tasks contributory to technological development of processes and plant, or technical supervision of processing operations, relating to the manufacture of bricks, pottery and glassware; of food and beverages; textiles; paper; leather or wood products; those assisting safety engineers, agricultural engineers, or traffic planners; and those performing other technical tasks in engineering not performed by workers classified elsewhere.","","0"
"35157","20","1","4","0","Air Transport Pilot","Flies aircraft transporting passengers, mail or freight.","","0"
"35158","25","1","4","0","Aircraft Pilot (Transport or Other Purposes)","Flies aircraft for transport of passengers, mail, or freight or for other purposes.","","0"
"35159","30","1","4","0","Aircraft Pilot (except Transport)","Pilots aircraft for purposes other than passenger, mail or freight transportation, such as for testing or delivering aircraft, spraying insecticides and fungicides for pest control, aerial surveys, aerial photography, and exhibitions of flying skill.","","0"
"35160","40","1","4","0","Flight Navigator","Directs course of aircraft in flight according to predetermined flight plan or as directed by pilot-in-command.","","0"
"35161","50","1","4","0","Flight Engineer","Makes pre-flight, in-flight and post-flight inspections, carries out adjustments and minor repairs to ensure safe and efficient operation of aircraft and monitors control panel during flight.","","0"
"35162","60","1","4","0","Flying Instructor","Teaches trainee pilots to operate the controls of an aircraft and instructs them in aircraft piloting techniques and procedures.","","0"
"35163","0","2","4","0","Ships' Deck Officer or Pilot, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 0-42.","","0"
"35164","15","2","4","0","Ship's Master (Sea)","Takes complete charge of seagoing ship and directs, co-ordinates and supervises shipboard activities.","","0"
"35165","17","2","4","0","Ship's Master (Sea or Inland Waterways)","Takes complete charge of seagoing ship or vessel confined to inland waterways and directs, co-ordinates and supervises shipboard activities.","","0"
"35166","20","2","4","0","Ship's Master (Inland Waterways)","Takes complete charge of vessel confined to inland waterways and directs, co-ordinates and supervises activities on board. Boatman is classified in 9.81.90.","","0"
"35167","30","2","4","0","Ship's Navigating Officer","Plans, supervises and co-ordinates deck and bridge-watch activities on seagoing or inland waterways vessel.","","0"
"35168","40","2","4","0","Ship Pilot","Navigates vessels into and out of ports, in rivers, channels, straits and other waters where special knowledge and skill are required.","","0"
"35169","50","2","4","0","Marine Superintendent (Deck)","Directs or arranges on-shore services such as supply of ships' stores and equipment, ship inspections and overhauls, crew replacements and navigational information for shipping company vessels arriving in port. Marine superintendent (technical) is classified in 0-43.30.","","0"
"35170","90","2","4","0","Other Ships' Deck Officers and Pilots","This group includes ships' deck officers and pilots not elsewhere classified, for example those in charge of seagoing yachts and hovercraft.","","0"
"35171","15","3","4","0","Ship's Chief Engineer","Plans, co-ordinates and directs engine-room department aboard ship and supervises subordinate marine engineer officers and engine-room ratings.","","0"
"35172","20","3","4","0","Marine Engineer Officer","Controls, and participates in, the operation, maintenance and repair of engines, electrical motors, boilers, pumps, compressors, heat exchangers, and other machinery and equipment on board ship under the general direction of chief engineer.","","0"
"35173","30","3","4","0","Marine Superintendent (Technical)","Directs from shore station the maintenance programmes for machinery and equipment on board company's ships, directs or authorises repairs in port and directs replacement programme for shipboard machinery.","","0"
"35174","10","1","5","0","Biologist, General","Conducts research into all forms of life to increase scientific knowledge and develops practical applications in fields such as medicine and agriculture.","","0"
"35175","20","1","5","0","Botanist","Conducts research into all forms of plant life to increase scientific knowledge and develop practical applications in fields such as agriculture and forestry.","","0"
"35176","30","1","5","0","Zoologist","Conducts research into all forms of animal life to increase scientific knowledge and develop practical applications in fields such as agriculture and medicine.","","0"
"35177","90","1","5","0","Other Biologists, Zoologists and Related Scientists","This group includes biologists, zoologists and related scientists not elsewhere classified, for example those who specialise in marine and freshwater life.","","0"
"35178","20","2","5","0","Anatomist","Conducts research into the form, structure and other anatomical characteristics of humans and animals to increase scientific knowledge and develop practical applications in medical and related fields.","","0"
"35179","30","2","5","0","Biochemist","Conducts research into chemical composition and processes of living organisms to increase scientific knowledge and develop industrial, medical and other practical applications.","","0"
"35180","40","2","5","0","Physiologist","Conducts research into biological functions and activities of human organism under normal and abnormal conditions to increase scientific knowledge and develop practical applications in medical and related fields.","","0"
"35181","50","2","5","0","Bacteriologist","Conducts research into nature and characteristics of bacteria and other micro-organisms to increase scientific knowledge and develop industrial, medical and other practical applications.","","0"
"35182","60","2","5","0","Medical Pathologist","Conducts research into nature, causes and development of human diseases and disorders.","","0"
"35183","65","2","5","0","Veterinary Pathologist","Conducts research into nature, causes and development of animal diseases and disorders.","","0"
"35184","70","2","5","0","Pharmacologist","Conducts research into effects of drugs and other substances on organs, tissues and life processes of humans and animals and develops new and improved medicinal drugs.","","0"
"35185","80","2","5","0","Animal Scientist","Conducts research into animal genetics, advanced animal husbandry methods and related matters and applies scientific knowledge to develop improved strains, improved methods of raising animals and higher yields of animal products.","","0"
"35186","90","2","5","0","Other Bacteriologists, Pharmacologists and Related Scientists","This group includes bacteriologists, pharmacologists and related scientists not elsewhere classified, for example those conducting research in the field of biophysics, relating to such problems as dynamics of seeing and hearing, transmission of electrical impulses along nerves and muscles, effects of light and other radiation on body cells, and developing practical applications for medical or other purposes.","","0"
"35187","20","3","5","0","Agronomist","Conducts research into field crops and grasses and develops new and improved production methods.","","0"
"35188","30","3","5","0","Horticulturist","Conducts research into horticultural crops and develops new and improved production methods.","","0"
"35189","40","3","5","0","Silviculturist","Conducts research into, and develops methods of, tree propagation and culture and plans and directs afforestation, care and exploitation of forest stands.","","0"
"35190","50","3","5","0","Soil Scientist","Conducts research into characteristics, use capabilities and productivity of soils and applies findings to development of improved agricultural, horticultural and forestry practices.","","0"
"35191","60","3","5","0","Farming Adviser","Advises farmers on farming methods and problems.","","0"
"35192","90","3","5","0","Other Agronomists and Related Scientists","This group includes agronomists and related scientists not elsewhere classified, for example those who investigate conditions and problems, make recommendations and develop improved methods relating to conservation of wild life reserves or economic exploitation of grazing lands.","","0"
